profile_url,profile_picture_url,username,post_comment_url,time_elapsed,comment_text,mentioned_user_1_username,mentioned_user_1_url,mentioned_user_2_username,mentioned_user_2_url,mentioned_user_3_username,mentioned_user_3_url,action_type,extra_empty_column
https://www.instagram.com/azlyn477/?next=&hl=en,https://instagram.fkul10-1.fna.fbcdn.net/v/t51.2885-19/446201062_1494201901196916_2841601437759184496_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby43MjAuYzIifQ&_nc_ht=instagram.fkul10-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2QHjYbOC1iVBRHubijLLJpKnMIMQYu0_-TjBaYNhskrUAgF_jS9yka5iFXNXddw6EGjrrOYN-6LlwlmPG5nWe3J4&_nc_ohc=4MGEnGwkLjcQ7kNvwEtJppw&_nc_gid=z8fjIL3h1ZeBzbEy-iPpGg&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfWEwI1zzYB7ZGYeYwybWm_5xJKm4K3mDXKxiIfLoOX9Ig&oe=68B88D2C&_nc_sid=10d13b,azlyn477,https://www.instagram.com/p/DNc0h9fpAno/c/18357736219154575/?next=&hl=en,1w,Jom follow  💛,@belivecoliving,https://www.instagram.com/belivecoliving/?next=&hl=en,@thegeals4126,https://www.instagram.com/thegeals4126/?next=&hl=en,@izzati_my90,https://www.instagram.com/izzati_my90/?next=&hl=en,1 like,Reply
https://www.instagram.com/azira_maskan/?next=&hl=en,https://instagram.fkul10-1.fna.fbcdn.net/v/t51.2885-19/530906240_18520825549018164_5529438331069387702_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fkul10-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2QHjYbOC1iVBRHubijLLJpKnMIMQYu0_-TjBaYNhskrUAgF_jS9yka5iFXNXddw6EGjrrOYN-6LlwlmPG5nWe3J4&_nc_ohc=hxbpV80_EMkQ7kNvwF8C2tF&_nc_gid=z8fjIL3h1ZeBzbEy-iPpGg&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfUcYWn01M_5A6_FfDnMETqNMMKsHX0LBNJv6LaDD3BQuw&oe=68B873CB&_nc_sid=10d13b,azira_maskan,https://www.instagram.com/p/DNc0h9fpAno/c/17859569721414215/?next=&hl=en,1w,JOM FOLLOW  🧡,@belivecoliving,https://www.instagram.com/belivecoliving/?next=&hl=en,@dhia_aida91,https://www.instagram.com/dhia_aida91/?next=&hl=en,@izzatichoster,https://www.instagram.com/izzatichoster/?next=&hl=en,1 like,Reply
https://www.instagram.com/nuraishaaa02_/?next=&hl=en,https://instagram.fkul10-1.fna.fbcdn.net/v/t51.2885-19/447651028_395579496804621_3984219130847159508_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby45MDIuYzIifQ&_nc_ht=instagram.fkul10-1.fna.fbcdn.net&_nc_cat=109&_nc_oc=Q6cZ2QHjYbOC1iVBRHubijLLJpKnMIMQYu0_-TjBaYNhskrUAgF_jS9yka5iFXNXddw6EGjrrOYN-6LlwlmPG5nWe3J4&_nc_ohc=hIrriA4x9twQ7kNvwHm-zJc&_nc_gid=z8fjIL3h1ZeBzbEy-iPpGg&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfWGzfDfEAtxEu00fqx38A3nP9r_MuhDqfM7pM9HTUkCfA&oe=68B861C7&_nc_sid=10d13b,nuraishaaa02_,https://www.instagram.com/p/DNc0h9fpAno/c/18126173956475221/?next=&hl=en,5d,🇲🇾❤️,@misyaa_.20,https://www.instagram.com/misyaa_.20/?next=&hl=en,@de.irsya,https://www.instagram.com/de.irsya/?next=&hl=en,@pourstielns,https://www.instagram.com/pourstielns/?next=&hl=en,2 likes,Reply
https://www.instagram.com/ndiyana91_/?next=&hl=en,https://instagram.fkul10-1.fna.fbcdn.net/v/t51.2885-19/505442711_18508701994051547_5874185091678913157_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fkul10-1.fna.fbcdn.net&_nc_cat=111&_nc_oc=Q6cZ2QHjYbOC1iVBRHubijLLJpKnMIMQYu0_-TjBaYNhskrUAgF_jS9yka5iFXNXddw6EGjrrOYN-6LlwlmPG5nWe3J4&_nc_ohc=dEBBADhG4scQ7kNvwGyEXpr&_nc_gid=z8fjIL3h1ZeBzbEy-iPpGg&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfV5I5QgksAWOPiJUhfA8I0prhDVJ0v4AGuyw1tuXxy12g&oe=68B87CC7&_nc_sid=10d13b,ndiyana91_,https://www.instagram.com/p/DNc0h9fpAno/c/18121678444487888/?next=&hl=en,1w,Wahh menarik ni! Jom follow beramai2 & join bersama ✨😍👍Selamat Hari Merdeka 🎉🇲🇾🌺,@eikq_atikah,https://www.instagram.com/eikq_atikah/?next=&hl=en,@btrsyqstn,https://www.instagram.com/btrsyqstn/?next=&hl=en,@arisyah2505,https://www.instagram.com/arisyah2505/?next=&hl=en,1 like,Reply
https://www.instagram.com/suefeng8416/?next=&hl=en,https://instagram.fkul15-1.fna.fbcdn.net/v/t51.2885-19/501625655_18508100527047737_8641545685670762571_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fkul15-1.fna.fbcdn.net&_nc_cat=105&_nc_oc=Q6cZ2QHjYbOC1iVBRHubijLLJpKnMIMQYu0_-TjBaYNhskrUAgF_jS9yka5iFXNXddw6EGjrrOYN-6LlwlmPG5nWe3J4&_nc_ohc=l6_YBRhUhCYQ7kNvwFbCr-i&_nc_gid=z8fjIL3h1ZeBzbEy-iPpGg&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfVECWQoUFfZpAaJI5JEs1FNBazg_lVbNfYDaKODBRWrAg&oe=68B89332&_nc_sid=10d13b,suefeng8416,https://www.instagram.com/p/DNc0h9fpAno/c/18076291429985187/?next=&hl=en,1w,Let’s join together 😍,@_sarahlau_,https://www.instagram.com/_sarahlau_/?next=&hl=en,@yvainne.ong,https://www.instagram.com/yvainne.ong/?next=&hl=en,@ndiyana91_,https://www.instagram.com/ndiyana91_/?next=&hl=en,1 like,Reply
https://www.instagram.com/azah2401/?next=&hl=en,https://instagram.fkul10-1.fna.fbcdn.net/v/t51.2885-19/334610746_964422061394686_2287091529262895326_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby43MjAuYzIifQ&_nc_ht=instagram.fkul10-1.fna.fbcdn.net&_nc_cat=110&_nc_oc=Q6cZ2QHjYbOC1iVBRHubijLLJpKnMIMQYu0_-TjBaYNhskrUAgF_jS9yka5iFXNXddw6EGjrrOYN-6LlwlmPG5nWe3J4&_nc_ohc=GeLkZCu9YsUQ7kNvwG6yJUW&_nc_gid=z8fjIL3h1ZeBzbEy-iPpGg&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfWMYW_Gm8Ahn3LHbnreAFUyUXBWEykzkSRUwZfDoc2P_g&oe=68B895D1&_nc_sid=10d13b,azah2401,https://www.instagram.com/p/DNc0h9fpAno/c/18093231226656473/?next=&hl=en,1w,,@wanazharr,https://www.instagram.com/wanazharr/?next=&hl=en,@iamkhairunnajwa,https://www.instagram.com/iamkhairunnajwa/?next=&hl=en,@puteri__melati,https://www.instagram.com/puteri__melati/?next=&hl=en,1 like,Reply
https://www.instagram.com/miss_wleeyza/?next=&hl=en,https://instagram.fkul15-1.fna.fbcdn.net/v/t51.2885-19/449002311_2266650317008600_6213444506906752403_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby45NTYuYzIifQ&_nc_ht=instagram.fkul15-1.fna.fbcdn.net&_nc_cat=104&_nc_oc=Q6cZ2QHjYbOC1iVBRHubijLLJpKnMIMQYu0_-TjBaYNhskrUAgF_jS9yka5iFXNXddw6EGjrrOYN-6LlwlmPG5nWe3J4&_nc_ohc=ytue3qY-csQQ7kNvwHhlbag&_nc_gid=z8fjIL3h1ZeBzbEy-iPpGg&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfWD1oz6u_NOw4uEC9Giz8W5ub0J2VC8Vaitnt-SMhBYnQ&oe=68B86E17&_nc_sid=10d13b,miss_wleeyza,https://www.instagram.com/p/DNc0h9fpAno/c/18081207829901162/?next=&hl=en,6d,,@fairuzsheikhabdullah,https://www.instagram.com/fairuzsheikhabdullah/?next=&hl=en,@aizteekaa_612,https://www.instagram.com/aizteekaa_612/?next=&hl=en,@raja_noorzalina,https://www.instagram.com/raja_noorzalina/?next=&hl=en,1 like,Reply
https://www.instagram.com/kenoariqarman/?next=&hl=en,https://instagram.fkul15-1.fna.fbcdn.net/v/t51.2885-19/538138342_17969847899943472_8888503258794783586_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fkul15-1.fna.fbcdn.net&_nc_cat=104&_nc_oc=Q6cZ2QHjYbOC1iVBRHubijLLJpKnMIMQYu0_-TjBaYNhskrUAgF_jS9yka5iFXNXddw6EGjrrOYN-6LlwlmPG5nWe3J4&_nc_ohc=0718Ci8R54YQ7kNvwFDIDkC&_nc_gid=z8fjIL3h1ZeBzbEy-iPpGg&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfVufgp0mCsUYbkDAiHPA6rf98YRub96pY-IOzCt3VNF-Q&oe=68B86E86&_nc_sid=10d13b,kenoariqarman,https://www.instagram.com/p/DNc0h9fpAno/c/18066320680980950/?next=&hl=en,1w,,@sikiciee__,https://www.instagram.com/sikiciee__/?next=&hl=en,@thegeals4126,https://www.instagram.com/thegeals4126/?next=&hl=en,@kyza.hamzah,https://www.instagram.com/kyza.hamzah/?next=&hl=en,1 like,Reply
https://www.instagram.com/kenoariqarman/?next=&hl=en,https://instagram.fkul15-1.fna.fbcdn.net/v/t51.2885-19/538138342_17969847899943472_8888503258794783586_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fkul15-1.fna.fbcdn.net&_nc_cat=104&_nc_oc=Q6cZ2QHjYbOC1iVBRHubijLLJpKnMIMQYu0_-TjBaYNhskrUAgF_jS9yka5iFXNXddw6EGjrrOYN-6LlwlmPG5nWe3J4&_nc_ohc=0718Ci8R54YQ7kNvwFDIDkC&_nc_gid=z8fjIL3h1ZeBzbEy-iPpGg&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfVufgp0mCsUYbkDAiHPA6rf98YRub96pY-IOzCt3VNF-Q&oe=68B86E86&_nc_sid=10d13b,kenoariqarman,https://www.instagram.com/p/DNc0h9fpAno/c/18053183105440433/?next=&hl=en,5h,,@fahmiishak,https://www.instagram.com/fahmiishak/?next=&hl=en,@thegeals4126,https://www.instagram.com/thegeals4126/?next=&hl=en,@asma.yusoff,https://www.instagram.com/asma.yusoff/?next=&hl=en,1 like,Reply
https://www.instagram.com/siskechik._/?next=&hl=en,https://instagram.fkul15-1.fna.fbcdn.net/v/t51.2885-19/361506153_816293979797944_6290008193619421370_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fkul15-1.fna.fbcdn.net&_nc_cat=104&_nc_oc=Q6cZ2QHjYbOC1iVBRHubijLLJpKnMIMQYu0_-TjBaYNhskrUAgF_jS9yka5iFXNXddw6EGjrrOYN-6LlwlmPG5nWe3J4&_nc_ohc=d2zFMz8lIpQQ7kNvwEQC2zb&_nc_gid=z8fjIL3h1ZeBzbEy-iPpGg&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfWb5CmLTMcveSltgYsMq57jlFJllLjkeBBl06_AGS3uDw&oe=68B885AA&_nc_sid=10d13b,siskechik._,https://www.instagram.com/p/DNc0h9fpAno/c/18094548388567499/?next=&hl=en,1w,Nak jugak menang 🥹,@4iman23oct,https://www.instagram.com/4iman23oct/?next=&hl=en,@sahriny5541,https://www.instagram.com/sahriny5541/?next=&hl=en,@n4uf4l._._,https://www.instagram.com/n4uf4l._._/?next=&hl=en,1 like,Reply
https://www.instagram.com/marlissa_hanan/?next=&hl=en,https://instagram.fkul10-1.fna.fbcdn.net/v/t51.2885-19/528632844_18276847891279861_5102324374470126486_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fkul10-1.fna.fbcdn.net&_nc_cat=101&_nc_oc=Q6cZ2QHjYbOC1iVBRHubijLLJpKnMIMQYu0_-TjBaYNhskrUAgF_jS9yka5iFXNXddw6EGjrrOYN-6LlwlmPG5nWe3J4&_nc_ohc=IiQq5Cc38tAQ7kNvwHSnKI9&_nc_gid=z8fjIL3h1ZeBzbEy-iPpGg&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfW9XChRuJBXHniWfCQd8mXcZNhMtGPCKW-2jsKQvsUbHg&oe=68B8818C&_nc_sid=10d13b,marlissa_hanan,https://www.instagram.com/p/DNc0h9fpAno/c/18091306366675997/?next=&hl=en,1w,,@sheissnlj,https://www.instagram.com/sheissnlj/?next=&hl=en,@sittiarabia,https://www.instagram.com/sittiarabia/?next=&hl=en,@enasyaz,https://www.instagram.com/enasyaz/?next=&hl=en,1 like,Reply
https://www.instagram.com/inaranara88/?next=&hl=en,https://instagram.fkul10-1.fna.fbcdn.net/v/t51.2885-19/489068910_3878579345734125_6128055657753182000_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby44NTMuYzIifQ&_nc_ht=instagram.fkul10-1.fna.fbcdn.net&_nc_cat=109&_nc_oc=Q6cZ2QHjYbOC1iVBRHubijLLJpKnMIMQYu0_-TjBaYNhskrUAgF_jS9yka5iFXNXddw6EGjrrOYN-6LlwlmPG5nWe3J4&_nc_ohc=jPqWwaPPBJoQ7kNvwH_2wFH&_nc_gid=z8fjIL3h1ZeBzbEy-iPpGg&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfXw08OJOR8jvcsu526HdrXhuoeD0WHAhag9IHuYm9t7LQ&oe=68B88EB5&_nc_sid=10d13b,inaranara88,https://www.instagram.com/p/DNc0h9fpAno/c/18135196792438437/?next=&hl=en,1w,Jom !     Merdeka Madani 🇲🇾🇲🇾,@syamyra88,https://www.instagram.com/syamyra88/?next=&hl=en,@mhd.rsdn,https://www.instagram.com/mhd.rsdn/?next=&hl=en,@faraah_fay,https://www.instagram.com/faraah_fay/?next=&hl=en,1 like,Reply
https://www.instagram.com/samira5195/?next=&hl=en,https://instagram.fkul10-1.fna.fbcdn.net/v/t51.2885-19/199565377_181200307271589_1769093946795466247_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby43MDYuYzIifQ&_nc_ht=instagram.fkul10-1.fna.fbcdn.net&_nc_cat=109&_nc_oc=Q6cZ2QHjYbOC1iVBRHubijLLJpKnMIMQYu0_-TjBaYNhskrUAgF_jS9yka5iFXNXddw6EGjrrOYN-6LlwlmPG5nWe3J4&_nc_ohc=9fHX09ReXsAQ7kNvwFEPEWb&_nc_gid=z8fjIL3h1ZeBzbEy-iPpGg&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfUGGez3gPyFVHtCSIVKaBFON67mEuVZq8tJMJJ8XD00Lg&oe=68B87228&_nc_sid=10d13b,samira5195,https://www.instagram.com/p/DNc0h9fpAno/c/18101781487596331/?next=&hl=en,6d,Happy 68th Merdeka Day. 🟡🔴🔵⚪ 🇲🇾🇲🇾🇲🇾,@niakamalx,https://www.instagram.com/niakamalx/?next=&hl=en,@cikmiraaaaaak,https://www.instagram.com/cikmiraaaaaak/?next=&hl=en,@dzamira_drahman,https://www.instagram.com/dzamira_drahman/?next=&hl=en,1 like,Reply
https://www.instagram.com/suefeng8416/?next=&hl=en,https://instagram.fkul15-1.fna.fbcdn.net/v/t51.2885-19/501625655_18508100527047737_8641545685670762571_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fkul15-1.fna.fbcdn.net&_nc_cat=105&_nc_oc=Q6cZ2QHjYbOC1iVBRHubijLLJpKnMIMQYu0_-TjBaYNhskrUAgF_jS9yka5iFXNXddw6EGjrrOYN-6LlwlmPG5nWe3J4&_nc_ohc=l6_YBRhUhCYQ7kNvwFbCr-i&_nc_gid=z8fjIL3h1ZeBzbEy-iPpGg&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfVECWQoUFfZpAaJI5JEs1FNBazg_lVbNfYDaKODBRWrAg&oe=68B89332&_nc_sid=10d13b,suefeng8416,https://www.instagram.com/p/DNc0h9fpAno/c/18045256757637665/?next=&hl=en,1w,Let’s join together,@esther7033,https://www.instagram.com/esther7033/?next=&hl=en,@shireen2517,https://www.instagram.com/shireen2517/?next=&hl=en,@shindy_2012,https://www.instagram.com/shindy_2012/?next=&hl=en,1 like,Reply
https://www.instagram.com/sikiciee__/?next=&hl=en,https://instagram.fkul15-1.fna.fbcdn.net/v/t51.2885-19/425847360_247808125034176_7200910533437352911_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fkul15-1.fna.fbcdn.net&_nc_cat=104&_nc_oc=Q6cZ2QHjYbOC1iVBRHubijLLJpKnMIMQYu0_-TjBaYNhskrUAgF_jS9yka5iFXNXddw6EGjrrOYN-6LlwlmPG5nWe3J4&_nc_ohc=TMKzjSVsmnQQ7kNvwFCDNnq&_nc_gid=z8fjIL3h1ZeBzbEy-iPpGg&edm=APs17CUBAAAA&ccb=7-5&oh=00_AfWZvtCdwd-qhluUaoYsWGvqoM7FW1AXZcxHFBuxoPNv2w&oe=68B86947&_nc_sid=10d13b,sikiciee__,https://www.instagram.com/p/DNc0h9fpAno/c/18409764736117648/?next=&hl=en,1w,,@alshaqinabeevi,https://www.instagram.com/alshaqinabeevi/?next=&hl=en,@ridhzuanrahim,https://www.instagram.com/ridhzuanrahim/?next=&hl=en,@siskechik._,https://www.instagram.com/siskechik._/?next=&hl=en,2 likes,Reply
https://www.instagram.com/suefeng8416/?next=&hl=en,https://instagram.fkul15-1.fna.fbcdn.net/v/t51.2885-19/501625655_18508100527047737_8641545685670762571_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmV4cGVyaW1lbnRhbCJ9&_nc_ht=instagram.fkul15-1.fna.fbcdn.net&_nc_cat=105&_nc_oc=Q6cZ2QHLIrvMOltOB6T8u2I0G7BLUnfwx5W1-CPPkiWLg_eiWWUGH2loaBp7kZKkBWJd5zm4rMMcIPVWM30vQJi7pNEC&_nc_ohc=l6_YBRhUhCYQ7kNvwFbCr-i&_nc_gid=utuBhJpoIIySgCVJfzEyow&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfVSArocvIy8_ZjXsWqjnHscoYarpYGOXg06iMqymSDg0g&oe=68B89332&_nc_sid=d62176,suefeng8416,https://www.instagram.com/p/DNc0h9fpAno/c/18076291429985187/?next=&hl=en,1w,Let’s join together 😍,@_sarahlau_,https://www.instagram.com/_sarahlau_/?next=&hl=en,@yvainne.ong,https://www.instagram.com/yvainne.ong/?next=&hl=en,@ndiyana91_,https://www.instagram.com/ndiyana91_/?next=&hl=en,1 like,Reply
https://www.instagram.com/kenoariqarman/?next=&hl=en,https://instagram.fkul15-1.fna.fbcdn.net/v/t51.2885-19/538138342_17969847899943472_8888503258794783586_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmV4cGVyaW1lbnRhbCJ9&_nc_ht=instagram.fkul15-1.fna.fbcdn.net&_nc_cat=104&_nc_oc=Q6cZ2QHLIrvMOltOB6T8u2I0G7BLUnfwx5W1-CPPkiWLg_eiWWUGH2loaBp7kZKkBWJd5zm4rMMcIPVWM30vQJi7pNEC&_nc_ohc=0718Ci8R54YQ7kNvwFDIDkC&_nc_gid=utuBhJpoIIySgCVJfzEyow&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfUug4MMATkPmH1rAUsvmSyaRVbRrzHUTN1CVG6fxu6CpA&oe=68B86E86&_nc_sid=d62176,kenoariqarman,https://www.instagram.com/p/DNc0h9fpAno/c/18066320680980950/?next=&hl=en,1w,,@sikiciee__,https://www.instagram.com/sikiciee__/?next=&hl=en,@thegeals4126,https://www.instagram.com/thegeals4126/?next=&hl=en,@kyza.hamzah,https://www.instagram.com/kyza.hamzah/?next=&hl=en,1 like,Reply
https://www.instagram.com/kenoariqarman/?next=&hl=en,https://instagram.fkul15-1.fna.fbcdn.net/v/t51.2885-19/538138342_17969847899943472_8888503258794783586_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmV4cGVyaW1lbnRhbCJ9&_nc_ht=instagram.fkul15-1.fna.fbcdn.net&_nc_cat=104&_nc_oc=Q6cZ2QHLIrvMOltOB6T8u2I0G7BLUnfwx5W1-CPPkiWLg_eiWWUGH2loaBp7kZKkBWJd5zm4rMMcIPVWM30vQJi7pNEC&_nc_ohc=0718Ci8R54YQ7kNvwFDIDkC&_nc_gid=utuBhJpoIIySgCVJfzEyow&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfUug4MMATkPmH1rAUsvmSyaRVbRrzHUTN1CVG6fxu6CpA&oe=68B86E86&_nc_sid=d62176,kenoariqarman,https://www.instagram.com/p/DNc0h9fpAno/c/18053183105440433/?next=&hl=en,5h,,@fahmiishak,https://www.instagram.com/fahmiishak/?next=&hl=en,@thegeals4126,https://www.instagram.com/thegeals4126/?next=&hl=en,@asma.yusoff,https://www.instagram.com/asma.yusoff/?next=&hl=en,1 like,Reply
https://www.instagram.com/siskechik._/?next=&hl=en,https://instagram.fkul15-1.fna.fbcdn.net/v/t51.2885-19/361506153_816293979797944_6290008193619421370_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmV4cGVyaW1lbnRhbCJ9&_nc_ht=instagram.fkul15-1.fna.fbcdn.net&_nc_cat=104&_nc_oc=Q6cZ2QHLIrvMOltOB6T8u2I0G7BLUnfwx5W1-CPPkiWLg_eiWWUGH2loaBp7kZKkBWJd5zm4rMMcIPVWM30vQJi7pNEC&_nc_ohc=d2zFMz8lIpQQ7kNvwEQC2zb&_nc_gid=utuBhJpoIIySgCVJfzEyow&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfUFtdbj5175hrnTnNf3QTeP60W7XbLLrOJRwPaSa978sQ&oe=68B885AA&_nc_sid=d62176,siskechik._,https://www.instagram.com/p/DNc0h9fpAno/c/18094548388567499/?next=&hl=en,1w,Nak jugak menang 🥹,@4iman23oct,https://www.instagram.com/4iman23oct/?next=&hl=en,@sahriny5541,https://www.instagram.com/sahriny5541/?next=&hl=en,@n4uf4l._._,https://www.instagram.com/n4uf4l._._/?next=&hl=en,1 like,Reply
https://www.instagram.com/samira5195/?next=&hl=en,https://instagram.fkul10-1.fna.fbcdn.net/v/t51.2885-19/199565377_181200307271589_1769093946795466247_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby43MDYuZXhwZXJpbWVudGFsIn0&_nc_ht=instagram.fkul10-1.fna.fbcdn.net&_nc_cat=109&_nc_oc=Q6cZ2QHLIrvMOltOB6T8u2I0G7BLUnfwx5W1-CPPkiWLg_eiWWUGH2loaBp7kZKkBWJd5zm4rMMcIPVWM30vQJi7pNEC&_nc_ohc=9fHX09ReXsAQ7kNvwFEPEWb&_nc_gid=utuBhJpoIIySgCVJfzEyow&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfVBpFPmAlKsuxGZ0QMKKPb8KhBqnOzBn8negBGjXP9FjA&oe=68B87228&_nc_sid=d62176,samira5195,https://www.instagram.com/p/DNc0h9fpAno/c/18101781487596331/?next=&hl=en,6d,Happy 68th Merdeka Day. 🟡🔴🔵⚪ 🇲🇾🇲🇾🇲🇾,@niakamalx,https://www.instagram.com/niakamalx/?next=&hl=en,@cikmiraaaaaak,https://www.instagram.com/cikmiraaaaaak/?next=&hl=en,@dzamira_drahman,https://www.instagram.com/dzamira_drahman/?next=&hl=en,1 like,Reply
https://www.instagram.com/suefeng8416/?next=&hl=en,https://instagram.fkul15-1.fna.fbcdn.net/v/t51.2885-19/501625655_18508100527047737_8641545685670762571_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmV4cGVyaW1lbnRhbCJ9&_nc_ht=instagram.fkul15-1.fna.fbcdn.net&_nc_cat=105&_nc_oc=Q6cZ2QHLIrvMOltOB6T8u2I0G7BLUnfwx5W1-CPPkiWLg_eiWWUGH2loaBp7kZKkBWJd5zm4rMMcIPVWM30vQJi7pNEC&_nc_ohc=l6_YBRhUhCYQ7kNvwFbCr-i&_nc_gid=utuBhJpoIIySgCVJfzEyow&edm=AKp6CbIBAAAA&ccb=7-5&oh=00_AfVSArocvIy8_ZjXsWqjnHscoYarpYGOXg06iMqymSDg0g&oe=68B89332&_nc_sid=d62176,suefeng8416,https://www.instagram.com/p/DNc0h9fpAno/c/18045256757637665/?next=&hl=en,1w,Let’s join together,@esther7033,https://www.instagram.com/esther7033/?next=&hl=en,@shireen2517,https://www.instagram.com/shireen2517/?next=&hl=en,@shindy_2012,https://www.instagram.com/shindy_2012/?next=&hl=en,1 like,Reply
